id,storename,codshopify,departamento,provincia,distrito,ubigeo,rango1_min,rango1_max,rango1_costo,rango1_costo2,rango1_costo3,rango2_min,rango2_max,rango2_costo,rango2_costo2,rango2_costo3,rango3_min,rango3_max,rango3_costo,rango3_costo2,rango3_costo3,rango4_min,rango4_max,rango4_costo,rango4_costo2,rango4_costo3,texto,texto_description,texto2,texto2_description,texto3,texto3_description,texto_collect,texto_collect_description
255,mi-tienda,MITI-030105,Apurímac,Abancay,Huanipaca,030105,0,99.99,35.00,65.00,28.00,100,199.99,30.00,60.00,24.00,200,299.99,25.00,55.00,20.00,300,,20.00,50.00,16.00,Envío estándar,Entrega en 2 a 5 días hábiles,Envío express,Entrega en 24 horas,Envío programado,Elige el día de entrega,,
256,mi-tienda,MITI-030106,Apurímac,Abancay,Lambrama,030106,0,99.99,35.00,65.00,28.00,100,199.99,30.00,60.00,24.00,200,299.99,25.00,55.00,20.00,300,,20.00,50.00,16.00,Envío estándar,Entrega en 2 a 5 días hábiles,Envío express,Entrega en 24 horas,Envío programado,Elige el día de entrega,,
257,mi-tienda,MITI-030107,Apurímac,Abancay,Pichirhua,030107,0,99.99,35.00,65.00,28.00,100,199.99,30.00,60.00,24.00,200,299.99,25.00,55.00,20.00,300,,20.00,50.00,16.00,Envío estándar,Entrega en 2 a 5 días hábiles,Envío express,Entrega en 24 horas,Envío programado,Elige el día de entrega,,
258,mi-tienda,MITI-030108,Apurímac,Abancay,San Pedro de Cachora,030108,0,99.99,35.00,65.00,28.00,100,199.99,30.00,60.00,24.00,200,299.99,25.00,55.00,20.00,300,,20.00,50.00,16.00,Envío estándar,Entrega en 2 a 5 días hábiles,Envío express,Entrega en 24 horas,Envío programado,Elige el día de entrega,,
259,mi-tienda,MITI-030109,Apurímac,Abancay,Tamburco,030109,0,99.99,35.00,65.00,28.00,100,199.99,30.00,60.00,24.00,200,299.99,25.00,55.00,20.00,300,,20.00,50.00,16.00,Envío estándar,Entrega en 2 a 5 días hábiles,Envío express,Entrega en 24 horas,Envío programado,Elige el día de entrega,,
260,mi-tienda,MITI-030201,Apurímac,Andahuaylas,Andahuaylas,030201,0,99.99,35.00,65.00,28.00,100,199.99,30.00,60.00,24.00,200,299.99,25.00,55.00,20.00,300,,20.00,50.00,16.00,Envío estándar,Entrega en 2 a 5 días hábiles,Envío express,Entrega en 24 horas,Envío programado,Elige el día de entrega,,
261,mi-tienda,MITI-030202,Apurímac,Andahuaylas,Andarapa,030202,0,99.99,35.00,65.00,28.00,100,199.99,30.00,60.00,24.00,200,299.99,25.00,55.00,20.00,300,,20.00,50.00,16.00,Envío estándar,Entrega en 2 a 5 días hábiles,Envío express,Entrega en 24 horas,Envío programado,Elige el día de entrega,,
262,mi-tienda,MITI-030203,Apurímac,Andahuaylas,Chiara,030203,0,99.99,35.00,65.00,28.00,100,199.99,30.00,60.00,24.00,200,299.99,25.00,55.00,20.00,300,,20.00,50.00,16.00,Envío estándar,Entrega en 2 a 5 días hábiles,Envío express,Entrega en 24 horas,Envío programado,Elige el día de entrega,,
263,mi-tienda,MITI-030204,Apurímac,Andahuaylas,Huancarama,030204,0,99.99,35.00,65.00,28.00,100,199.99,30.00,60.00,24.00,200,299.99,25.00,55.00,20.00,300,,20.00,50.00,16.00,Envío estándar,Entrega en 2 a 5 días hábiles,Envío express,Entrega en 24 horas,Envío programado,Elige el día de entrega,,
264,mi-tienda,MITI-030205,Apurímac,Andahuaylas,Huancaray,030205,0,99.99,35.00,65.00,28.00,100,199.99,30.00,60.00,24.00,200,299.99,25.00,55.00,20.00,300,,20.00,50.00,16.00,Envío estándar,Entrega en 2 a 5 días hábiles,Envío express,Entrega en 24 horas,Envío programado,Elige el día de entrega,,
265,mi-tienda,MITI-030206,Apurímac,Andahuaylas,Huayana,030206,0,99.99,35.00,65.00,28.00,100,199.99,30.00,60.00,24.00,200,299.99,25.00,55.00,20.00,300,,20.00,50.00,16.00,Envío estándar,Entrega en 2 a 5 días hábiles,Envío express,Entrega en 24 horas,Envío programado,Elige el día de entrega,,
266,mi-tienda,MITI-030207,Apurímac,Andahuaylas,Kishuara,030207,0,99.99,35.00,65.00,28.00,100,199.99,30.00,60.00,24.00,200,299.99,25.00,55.00,20.00,300,,20.00,50.00,16.00,Envío estándar,Entrega en 2 a 5 días hábiles,Envío express,Entrega en 24 horas,Envío programado,Elige el día de entrega,,
267,mi-tienda,MITI-030208,Apurímac,Andahuaylas,Pacobamba,030208,0,99.99,35.00,65.00,28.00,100,199.99,30.00,60.00,24.00,200,299.99,25.00,55.00,20.00,300,,20.00,50.00,16.00,Envío estándar,Entrega en 2 a 5 días hábiles,Envío express,Entrega en 24 horas,Envío programado,Elige el día de entrega,,
268,mi-tienda,MITI-030209,Apurímac,Andahuaylas,Pacucha,030209,0,99.99,35.00,65.00,28.00,100,199.99,30.00,60.00,24.00,200,299.99,25.00,55.00,20.00,300,,20.00,50.00,16.00,Envío estándar,Entrega en 2 a 5 días hábiles,Envío express,Entrega en 24 horas,Envío programado,Elige el día de entrega,,
269,mi-tienda,MITI-030210,Apurímac,Andahuaylas,Pampachiri,030210,0,99.99,35.00,65.00,28.00,100,199.99,30.00,60.00,24.00,200,299.99,25.00,55.00,20.00,300,,20.00,50.00,16.00,Envío estándar,Entrega en 2 a 5 días hábiles,Envío express,Entrega en 24 horas,Envío programado,Elige el día de entrega,,
270,mi-tienda,MITI-030211,Apurímac,Andahuaylas,Pomacocha,030211,0,99.99,35.00,65.00,28.00,100,199.99,30.00,60.00,24.00,200,299.99,25.00,55.00,20.00,300,,20.00,50.00,16.00,Envío estándar,Entrega en 2 a 5 días hábiles,Envío express,Entrega en 24 horas,Envío programado,Elige el día de entrega,,
271,mi-tienda,MITI-030212,Apurímac,Andahuaylas,San Antonio de Cachi,030212,0,99.99,35.00,65.00,28.00,100,199.99,30.00,60.00,24.00,200,299.99,25.00,55.00,20.00,300,,20.00,50.00,16.00,Envío estándar,Entrega en 2 a 5 días hábiles,Envío express,Entrega en 24 horas,Envío programado,Elige el día de entrega,,
272,mi-tienda,MITI-030213,Apurímac,Andahuaylas,San Jerónimo,030213,0,99.99,35.00,65.00,28.00,100,199.99,30.00,60.00,24.00,200,299.99,25.00,55.00,20.00,300,,20.00,50.00,16.00,Envío estándar,Entrega en 2 a 5 días hábiles,Envío express,Entrega en 24 horas,Envío programado,Elige el día de entrega,,
273,mi-tienda,MITI-030214,Apurímac,Andahuaylas,San Miguel de Chaccrampa,030214,0,99.99,35.00,65.00,28.00,100,199.99,30.00,60.00,24.00,200,299.99,25.00,55.00,20.00,300,,20.00,50.00,16.00,Envío estándar,Entrega en 2 a 5 días hábiles,Envío express,Entrega en 24 horas,Envío programado,Elige el día de entrega,,
274,mi-tienda,MITI-030215,Apurímac,Andahuaylas,Santa Maria de Chicmo,030215,0,99.99,35.00,65.00,28.00,100,199.99,30.00,60.00,24.00,200,299.99,25.00,55.00,20.00,300,,20.00,50.00,16.00,Envío estándar,Entrega en 2 a 5 días hábiles,Envío express,Entrega en 24 horas,Envío programado,Elige el día de entrega,,
275,mi-tienda,MITI-030216,Apurímac,Andahuaylas,Talavera,030216,0,99.99,35.00,65.00,28.00,100,199.99,30.00,60.00,24.00,200,299.99,25.00,55.00,20.00,300,,20.00,50.00,16.00,Envío estándar,Entrega en 2 a 5 días hábiles,Envío express,Entrega en 24 horas,Envío programado,Elige el día de entrega,,
276,mi-tienda,MITI-030217,Apurímac,Andahuaylas,Tumay Huaraca,030217,0,99.99,35.00,65.00,28.00,100,199.99,30.00,60.00,24.00,200,299.99,25.00,55.00,20.00,300,,20.00,50.00,16.00,Envío estándar,Entrega en 2 a 5 días hábiles,Envío express,Entrega en 24 horas,Envío programado,Elige el día de entrega,,
277,mi-tienda,MITI-030218,Apurímac,Andahuaylas,Turpo,030218,0,99.99,35.00,65.00,28.00,100,199.99,30.00,60.00,24.00,200,299.99,25.00,55.00,20.00,300,,20.00,50.00,16.00,Envío estándar,Entrega en 2 a 5 días hábiles,Envío express,Entrega en 24 horas,Envío programado,Elige el día de entrega,,
278,mi-tienda,MITI-030219,Apurímac,Andahuaylas,Kaquiabamba,030219,0,99.99,35.00,65.00,28.00,100,199.99,30.00,60.00,24.00,200,299.99,25.00,55.00,20.00,300,,20.00,50.00,16.00,Envío estándar,Entrega en 2 a 5 días hábiles,Envío express,Entrega en 24 horas,Envío programado,Elige el día de entrega,,
279,mi-tienda,MITI-030220,Apurímac,Andahuaylas,José María Arguedas,030220,0,99.99,35.00,65.00,28.00,100,199.99,30.00,60.00,24.00,200,299.99,25.00,55.00,20.00,300,,20.00,50.00,16.00,Envío estándar,Entrega en 2 a 5 días hábiles,Envío express,Entrega en 24 horas,Envío programado,Elige el día de entrega,,
280,mi-tienda,MITI-030301,Apurímac,Antabamba,Antabamba,030301,0,99.99,35.00,65.00,28.00,100,199.99,30.00,60.00,24.00,200,299.99,25.00,55.00,20.00,300,,20.00,50.00,16.00,Envío estándar,Entrega en 2 a 5 días hábiles,Envío express,Entrega en 24 horas,Envío programado,Elige el día de entrega,,
281,mi-tienda,MITI-030302,Apurímac,Antabamba,El Oro,030302,0,99.99,35.00,65.00,28.00,100,199.99,30.00,60.00,24.00,200,299.99,25.00,55.00,20.00,300,,20.00,50.00,16.00,Envío estándar,Entrega en 2 a 5 días hábiles,Envío express,Entrega en 24 horas,Envío programado,Elige el día de entrega,,
282,mi-tienda,MITI-030303,Apurímac,Antabamba,Huaquirca,030303,0,99.99,35.00,65.00,28.00,100,199.99,30.00,60.00,24.00,200,299.99,25.00,55.00,20.00,300,,20.00,50.00,16.00,Envío estándar,Entrega en 2 a 5 días hábiles,Envío express,Entrega en 24 horas,Envío programado,Elige el día de entrega,,
283,mi-tienda,MITI-030304,Apurímac,Antabamba,Juan Espinoza Medrano,030304,0,99.99,35.00,65.00,28.00,100,199.99,30.00,60.00,24.00,200,299.99,25.00,55.00,20.00,300,,20.00,50.00,16.00,Envío estándar,Entrega en 2 a 5 días hábiles,Envío express,Entrega en 24 horas,Envío programado,Elige el día de entrega,,
284,mi-tienda,MITI-030305,Apurímac,Antabamba,Oropesa,030305,0,99.99,35.00,65.00,28.00,100,199.99,30.00,60.00,24.00,200,299.99,25.00,55.00,20.00,300,,20.00,50.00,16.00,Envío estándar,Entrega en 2 a 5 días hábiles,Envío express,Entrega en 24 horas,Envío programado,Elige el día de entrega,,
285,mi-tienda,MITI-030306,Apurímac,Antabamba,Pachaconas,030306,0,99.99,35.00,65.00,28.00,100,199.99,30.00,60.00,24.00,200,299.99,25.00,55.00,20.00,300,,20.00,50.00,16.00,Envío estándar,Entrega en 2 a 5 días hábiles,Envío express,Entrega en 24 horas,Envío programado,Elige el día de entrega,,
286,mi-tienda,MITI-030307,Apurímac,Antabamba,Sabaino,030307,0,99.99,35.00,65.00,28.00,100,199.99,30.00,60.00,24.00,200,299.99,25.00,55.00,20.00,300,,20.00,50.00,16.00,Envío estándar,Entrega en 2 a 5 días hábiles,Envío express,Entrega en 24 horas,Envío programado,Elige el día de entrega,,
287,mi-tienda,MITI-030401,Apurímac,Aymaraes,Chalhuanca,030401,0,99.99,35.00,65.00,28.00,100,199.99,30.00,60.00,24.00,200,299.99,25.00,55.00,20.00,300,,20.00,50.00,16.00,Envío estándar,Entrega en 2 a 5 días hábiles,Envío express,Entrega en 24 horas,Envío programado,Elige el día de entrega,,
288,mi-tienda,MITI-030402,Apurímac,Aymaraes,Capaya,030402,0,99.99,35.00,65.00,28.00,100,199.99,30.00,60.00,24.00,200,299.99,25.00,55.00,20.00,300,,20.00,50.00,16.00,Envío estándar,Entrega en 2 a 5 días hábiles,Envío express,Entrega en 24 horas,Envío programado,Elige el día de entrega,,
289,mi-tienda,MITI-030403,Apurímac,Aymaraes,Caraybamba,030403,0,99.99,35.00,65.00,28.00,100,199.99,30.00,60.00,24.00,200,299.99,25.00,55.00,20.00,300,,20.00,50.00,16.00,Envío estándar,Entrega en 2 a 5 días hábiles,Envío express,Entrega en 24 horas,Envío programado,Elige el día de entrega,,
290,mi-tienda,MITI-030404,Apurímac,Aymaraes,Chapimarca,030404,0,99.99,35.00,65.00,28.00,100,199.99,30.00,60.00,24.00,200,299.99,25.00,55.00,20.00,300,,20.00,50.00,16.00,Envío estándar,Entrega en 2 a 5 días hábiles,Envío express,Entrega en 24 horas,Envío programado,Elige el día de entrega,,
291,mi-tienda,MITI-030405,Apurímac,Aymaraes,Colcabamba,030405,0,99.99,35.00,65.00,28.00,100,199.99,30.00,60.00,24.00,200,299.99,25.00,55.00,20.00,300,,20.00,50.00,16.00,Envío estándar,Entrega en 2 a 5 días hábiles,Envío express,Entrega en 24 horas,Envío programado,Elige el día de entrega,,
292,mi-tienda,MITI-030406,Apurímac,Aymaraes,Cotaruse,030406,0,99.99,35.00,65.00,28.00,100,199.99,30.00,60.00,24.00,200,299.99,25.00,55.00,20.00,300,,20.00,50.00,16.00,Envío estándar,Entrega en 2 a 5 días hábiles,Envío express,Entrega en 24 horas,Envío programado,Elige el día de entrega,,
293,mi-tienda,MITI-030407,Apurímac,Aymaraes,Huayllo,030407,0,99.99,35.00,65.00,28.00,100,199.99,30.00,60.00,24.00,200,299.99,25.00,55.00,20.00,300,,20.00,50.00,16.00,Envío estándar,Entrega en 2 a 5 días hábiles,Envío express,Entrega en 24 horas,Envío programado,Elige el día de entrega,,
294,mi-tienda,MITI-030408,Apurímac,Aymaraes,Justo Apu Sahuaraura,030408,0,99.99,35.00,65.00,28.00,100,199.99,30.00,60.00,24.00,200,299.99,25.00,55.00,20.00,300,,20.00,50.00,16.00,Envío estándar,Entrega en 2 a 5 días hábiles,Envío express,Entrega en 24 horas,Envío programado,Elige el día de entrega,,
295,mi-tienda,MITI-030409,Apurímac,Aymaraes,Lucre,030409,0,99.99,35.00,65.00,28.00,100,199.99,30.00,60.00,24.00,200,299.99,25.00,55.00,20.00,300,,20.00,50.00,16.00,Envío estándar,Entrega en 2 a 5 días hábiles,Envío express,Entrega en 24 horas,Envío programado,Elige el día de entrega,,
296,mi-tienda,MITI-030410,Apurímac,Aymaraes,Pocohuanca,030410,0,99.99,35.00,65.00,28.00,100,199.99,30.00,60.00,24.00,200,299.99,25.00,55.00,20.00,300,,20.00,50.00,16.00,Envío estándar,Entrega en 2 a 5 días hábiles,Envío express,Entrega en 24 horas,Envío programado,Elige el día de entrega,,
297,mi-tienda,MITI-030411,Apurímac,Aymaraes,San Juan de Chacña,030411,0,99.99,35.00,65.00,28.00,100,199.99,30.00,60.00,24.00,200,299.99,25.00,55.00,20.00,300,,20.00,50.00,16.00,Envío estándar,Entrega en 2 a 5 días hábiles,Envío express,Entrega en 24 horas,Envío programado,Elige el día de entrega,,
298,mi-tienda,MITI-030412,Apurímac,Aymaraes,Sañayca,030412,0,99.99,35.00,65.00,28.00,100,199.99,30.00,60.00,24.00,200,299.99,25.00,55.00,20.00,300,,20.00,50.00,16.00,Envío estándar,Entrega en 2 a 5 días hábiles,Envío express,Entrega en 24 horas,Envío programado,Elige el día de entrega,,
299,mi-tienda,MITI-030413,Apurímac,Aymaraes,Soraya,030413,0,99.99,35.00,65.00,28.00,100,199.99,30.00,60.00,24.00,200,299.99,25.00,55.00,20.00,300,,20.00,50.00,16.00,Envío estándar,Entrega en 2 a 5 días hábiles,Envío express,Entrega en 24 horas,Envío programado,Elige el día de entrega,,
300,mi-tienda,MITI-030414,Apurímac,Aymaraes,Tapairihua,030414,0,99.99,35.00,65.00,28.00,100,199.99,30.00,60.00,24.00,200,299.99,25.00,55.00,20.00,300,,20.00,50.00,16.00,Envío estándar,Entrega en 2 a 5 días hábiles,Envío express,Entrega en 24 horas,Envío programado,Elige el día de entrega,,
301,mi-tienda,MITI-030415,Apurímac,Aymaraes,Tintay,030415,0,99.99,35.00,65.00,28.00,100,199.99,30.00,60.00,24.00,200,299.99,25.00,55.00,20.00,300,,20.00,50.00,16.00,Envío estándar,Entrega en 2 a 5 días hábiles,Envío express,Entrega en 24 horas,Envío programado,Elige el día de entrega,,
302,mi-tienda,MITI-030416,Apurímac,Aymaraes,Toraya,030416,0,99.99,35.00,65.00,28.00,100,199.99,30.00,60.00,24.00,200,299.99,25.00,55.00,20.00,300,,20.00,50.00,16.00,Envío estándar,Entrega en 2 a 5 días hábiles,Envío express,Entrega en 24 horas,Envío programado,Elige el día de entrega,,
303,mi-tienda,MITI-030417,Apurímac,Aymaraes,Yanaca,030417,0,99.99,35.00,65.00,28.00,100,199.99,30.00,60.00,24.00,200,299.99,25.00,55.00,20.00,300,,20.00,50.00,16.00,Envío estándar,Entrega en 2 a 5 días hábiles,Envío express,Entrega en 24 horas,Envío programado,Elige el día de entrega,,
304,mi-tienda,MITI-030501,Apurímac,Cotabambas,Tambobamba,030501,0,99.99,35.00,65.00,28.00,100,199.99,30.00,60.00,24.00,200,299.99,25.00,55.00,20.00,300,,20.00,50.00,16.00,Envío estándar,Entrega en 2 a 5 días hábiles,Envío express,Entrega en 24 horas,Envío programado,Elige el día de entrega,,
305,mi-tienda,MITI-030502,Apurímac,Cotabambas,Cotabambas,030502,0,99.99,35.00,65.00,28.00,100,199.99,30.00,60.00,24.00,200,299.99,25.00,55.00,20.00,300,,20.00,50.00,16.00,Envío estándar,Entrega en 2 a 5 días hábiles,Envío express,Entrega en 24 horas,Envío programado,Elige el día de entrega,,
306,mi-tienda,MITI-030503,Apurímac,Cotabambas,Coyllurqui,030503,0,99.99,35.00,65.00,28.00,100,199.99,30.00,60.00,24.00,200,299.99,25.00,55.00,20.00,300,,20.00,50.00,16.00,Envío estándar,Entrega en 2 a 5 días hábiles,Envío express,Entrega en 24 horas,Envío programado,Elige el día de entrega,,
307,mi-tienda,MITI-030504,Apurímac,Cotabambas,Haquira,030504,0,99.99,35.00,65.00,28.00,100,199.99,30.00,60.00,24.00,200,299.99,25.00,55.00,20.00,300,,20.00,50.00,16.00,Envío estándar,Entrega en 2 a 5 días hábiles,Envío express,Entrega en 24 horas,Envío programado,Elige el día de entrega,,
308,mi-tienda,MITI-030505,Apurímac,Cotabambas,Mara,030505,0,99.99,35.00,65.00,28.00,100,199.99,30.00,60.00,24.00,200,299.99,25.00,55.00,20.00,300,,20.00,50.00,16.00,Envío estándar,Entrega en 2 a 5 días hábiles,Envío express,Entrega en 24 horas,Envío programado,Elige el día de entrega,,
309,mi-tienda,MITI-030506,Apurímac,Cotabambas,Challhuahuacho,030506,0,99.99,35.00,65.00,28.00,100,199.99,30.00,60.00,24.00,200,299.99,25.00,55.00,20.00,300,,20.00,50.00,16.00,Envío estándar,Entrega en 2 a 5 días hábiles,Envío express,Entrega en 24 horas,Envío programado,Elige el día de entrega,,
310,mi-tienda,MITI-030601,Apurímac,Chincheros,Chincheros,030601,0,99.99,35.00,65.00,28.00,100,199.99,30.00,60.00,24.00,200,299.99,25.00,55.00,20.00,300,,20.00,50.00,16.00,Envío estándar,Entrega en 2 a 5 días hábiles,Envío express,Entrega en 24 horas,Envío programado,Elige el día de entrega,,
311,mi-tienda,MITI-030602,Apurímac,Chincheros,Anco Huallo,030602,0,99.99,35.00,65.00,28.00,100,199.99,30.00,60.00,24.00,200,299.99,25.00,55.00,20.00,300,,20.00,50.00,16.00,Envío estándar,Entrega en 2 a 5 días hábiles,Envío express,Entrega en 24 horas,Envío programado,Elige el día de entrega,,
312,mi-tienda,MITI-030603,Apurímac,Chincheros,Cocharcas,030603,0,99.99,35.00,65.00,28.00,100,199.99,30.00,60.00,24.00,200,299.99,25.00,55.00,20.00,300,,20.00,50.00,16.00,Envío estándar,Entrega en 2 a 5 días hábiles,Envío express,Entrega en 24 horas,Envío programado,Elige el día de entrega,,
313,mi-tienda,MITI-030604,Apurímac,Chincheros,Huaccana,030604,0,99.99,35.00,65.00,28.00,100,199.99,30.00,60.00,24.00,200,299.99,25.00,55.00,20.00,300,,20.00,50.00,16.00,Envío estándar,Entrega en 2 a 5 días hábiles,Envío express,Entrega en 24 horas,Envío programado,Elige el día de entrega,,
314,mi-tienda,MITI-030605,Apurímac,Chincheros,Ocobamba,030605,0,99.99,35.00,65.00,28.00,100,199.99,30.00,60.00,24.00,200,299.99,25.00,55.00,20.00,300,,20.00,50.00,16.00,Envío estándar,Entrega en 2 a 5 días hábiles,Envío express,Entrega en 24 horas,Envío programado,Elige el día de entrega,,
315,mi-tienda,MITI-030606,Apurímac,Chincheros,Ongoy,030606,0,99.99,35.00,65.00,28.00,100,199.99,30.00,60.00,24.00,200,299.99,25.00,55.00,20.00,300,,20.00,50.00,16.00,Envío estándar,Entrega en 2 a 5 días hábiles,Envío express,Entrega en 24 horas,Envío programado,Elige el día de entrega,,
316,mi-tienda,MITI-030607,Apurímac,Chincheros,Uranmarca,030607,0,99.99,35.00,65.00,28.00,100,199.99,30.00,60.00,24.00,200,299.99,25.00,55.00,20.00,300,,20.00,50.00,16.00,Envío estándar,Entrega en 2 a 5 días hábiles,Envío express,Entrega en 24 horas,Envío programado,Elige el día de entrega,,
317,mi-tienda,MITI-030608,Apurímac,Chincheros,Ranracancha,030608,0,99.99,35.00,65.00,28.00,100,199.99,30.00,60.00,24.00,200,299.99,25.00,55.00,20.00,300,,20.00,50.00,16.00,Envío estándar,Entrega en 2 a 5 días hábiles,Envío express,Entrega en 24 horas,Envío programado,Elige el día de entrega,,
318,mi-tienda,MITI-030609,Apurímac,Chincheros,Rocchacc,030609,0,99.99,35.00,65.00,28.00,100,199.99,30.00,60.00,24.00,200,299.99,25.00,55.00,20.00,300,,20.00,50.00,16.00,Envío estándar,Entrega en 2 a 5 días hábiles,Envío express,Entrega en 24 horas,Envío programado,Elige el día de entrega,,
319,mi-tienda,MITI-030610,Apurímac,Chincheros,El Porvenir,030610,0,99.99,35.00,65.00,28.00,100,199.99,30.00,60.00,24.00,200,299.99,25.00,55.00,20.00,300,,20.00,50.00,16.00,Envío estándar,Entrega en 2 a 5 días hábiles,Envío express,Entrega en 24 horas,Envío programado,Elige el día de entrega,,
320,mi-tienda,MITI-030611,Apurímac,Chincheros,Los Chankas,030611,0,99.99,35.00,65.00,28.00,100,199.99,30.00,60.00,24.00,200,299.99,25.00,55.00,20.00,300,,20.00,50.00,16.00,Envío estándar,Entrega en 2 a 5 días hábiles,Envío express,Entrega en 24 horas,Envío programado,Elige el día de entrega,,
321,mi-tienda,MITI-030701,Apurímac,Grau,Chuquibambilla,030701,0,99.99,35.00,65.00,28.00,100,199.99,30.00,60.00,24.00,200,299.99,25.00,55.00,20.00,300,,20.00,50.00,16.00,Envío estándar,Entrega en 2 a 5 días hábiles,Envío express,Entrega en 24 horas,Envío programado,Elige el día de entrega,,
322,mi-tienda,MITI-030702,Apurímac,Grau,Curpahuasi,030702,0,99.99,35.00,65.00,28.00,100,199.99,30.00,60.00,24.00,200,299.99,25.00,55.00,20.00,300,,20.00,50.00,16.00,Envío estándar,Entrega en 2 a 5 días hábiles,Envío express,Entrega en 24 horas,Envío programado,Elige el día de entrega,,
323,mi-tienda,MITI-030703,Apurímac,Grau,Gamarra,030703,0,99.99,35.00,65.00,28.00,100,199.99,30.00,60.00,24.00,200,299.99,25.00,55.00,20.00,300,,20.00,50.00,16.00,Envío estándar,Entrega en 2 a 5 días hábiles,Envío express,Entrega en 24 horas,Envío programado,Elige el día de entrega,,
